id,price,bedrooms,bathrooms,toilets,furnished,serviced,shared,parking,category,type,sub_type,state,locality,listdate
9916,18000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-21 05:20:00
9917,22000000.0,5,6,6.0,0,0,0,2,For Sale,House,Missing,Nairobi,Kitisuru,2022-09-21 05:28:00
9918,28000000.0,4,5,5.0,0,0,0,2,For Sale,House,Townhouse,Nairobi,Kitisuru,2022-09-21 05:33:00
9919,9000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-21 05:39:00
9920,10000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Ruiru,2022-09-21 05:43:00
9921,13500000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Ruiru,2022-09-21 05:49:00
9948,28000000.0,4,0,4.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Westlands,2022-09-21 15:01:00
9950,40000000.0,5,5,5.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Westlands,2022-09-21 18:01:00
9953,8500000.0,4,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Kitengela,2022-09-21 19:22:00
9954,88000000.0,5,6,6.0,0,0,0,2,For Sale,House,Missing,Nairobi,Karen,2022-09-21 19:26:00
9955,10000000.0,3,3,3.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-21 19:34:00
9964,15000000.0,3,4,4.0,1,1,0,3,For Sale,Apartment,Missing,Mombasa,Nyali,2022-09-22 13:42:00
9970,95000000.0,9,6,0.0,1,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2022-09-22 16:44:00
9972,3500000.0,0,1,0.0,0,1,0,1,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Kilimani,2022-09-22 18:38:00
9978,32000000.0,5,6,6.0,0,0,0,5,For Sale,House,Missing,Kiambu,Ruiru,2022-09-22 22:50:00
9980,14000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-22 23:04:00
9983,16500000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kajiado,Ngong,2022-09-23 05:07:00
9985,11500000.0,1,1,1.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-09-23 09:20:00
9989,53000000.0,6,7,7.0,0,0,0,2,For Sale,House,Townhouse,Nairobi,Lavington,2022-09-23 10:16:00
9991,85000000.0,3,2,2.0,0,0,0,5,For Sale,House,Detached Bungalow,Nairobi,Karen,2022-09-23 10:57:00
10002,10000000.0,4,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Ngong,2022-09-23 20:03:00
10003,30000000.0,5,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-23 20:08:00
10004,5500000.0,1,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-09-23 20:16:00
10005,13000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-24 01:19:00
10006,22000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Thika,2022-09-24 01:25:00
10009,15000000.0,5,4,4.0,0,0,0,2,For Sale,House,Missing,Kiambu,Ruiru,2022-09-24 01:58:00
10010,6500000.0,3,2,2.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kabete,2022-09-24 02:16:00
10011,16000000.0,3,3,3.0,0,1,0,0,For Sale,Apartment,Missing,Mombasa,Nyali,2022-09-24 04:29:00
10015,12000000.0,3,3,3.0,0,1,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-09-24 13:28:00
10018,14000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-24 22:35:00
10020,35000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Kilimani,2022-09-24 22:41:00
10022,60000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Karen,2022-09-24 22:45:00
10023,95000000.0,5,6,6.0,0,0,0,7,For Sale,House,Missing,Nairobi,Karen,2022-09-24 22:48:00
10024,65000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Karen,2022-09-24 22:50:00
10026,10000000.0,3,2,2.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-25 01:27:00
10029,37000000.0,3,4,4.0,0,1,0,0,For Sale,Apartment,Missing,Mombasa,Nyali,2022-09-25 08:44:00
10030,7500000.0,1,1,1.0,0,1,0,1,For Sale,Apartment,Missing,Mombasa,Nyali,2022-09-25 09:04:00
10031,7200000.0,3,2,2.0,0,0,0,4,For Sale,House,Detached Bungalow,Kajiado,Ngong,2022-09-25 11:19:00
10032,38000000.0,4,4,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2022-09-25 11:24:00
10037,13500000.0,4,4,4.0,0,0,0,2,For Sale,House,Missing,Kiambu,Ruiru,2022-09-26 16:10:00
10038,25000000.0,4,4,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Ruiru,2022-09-26 16:16:00
10039,10000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 16:28:00
10040,7500000.0,3,3,3.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 17:51:00
10041,21600000.0,3,4,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Mugumo-Ini (Langata),2022-09-26 20:12:00
10042,14700000.0,4,4,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-09-26 20:17:00
10043,60000000.0,4,5,5.0,1,0,0,4,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-09-26 20:22:00
10044,16500000.0,3,4,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Lavington,2022-09-26 20:28:00
10046,50000000.0,3,4,4.0,0,0,0,4,For Sale,Apartment,Missing,Nairobi,Westlands,2022-09-26 20:37:00
10048,7000000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kabete,2022-09-26 20:48:00
10049,10000000.0,5,3,3.0,0,0,0,0,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 20:52:00
10050,7000000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kabete,2022-09-26 20:55:00
10051,11400000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 20:58:00
10052,15000000.0,4,5,5.0,0,0,0,5,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 21:01:00
10053,5750000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 21:03:00
10054,12500000.0,4,4,4.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 21:07:00
10055,6500000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 21:13:00
10056,12500000.0,4,3,3.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 21:17:00
10057,12000000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kabete,2022-09-26 21:21:00
10058,7600000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 21:27:00
10060,11000000.0,4,3,3.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 21:48:00
10062,9000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 22:02:00
10063,13500000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 22:05:00
10064,8500000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-26 22:08:00
10065,40000000.0,3,4,4.0,0,0,0,3,For Sale,House,Missing,Nairobi,Karen,2022-09-26 22:11:00
10068,7000000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-09-26 22:20:00
10069,16500000.0,3,4,4.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-09-26 22:24:00
10070,13000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-09-26 22:31:00
10072,88000000.0,4,5,5.0,0,0,0,5,For Sale,House,Missing,Nairobi,Karen,2022-09-26 22:36:00
10073,17000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ngong,2022-09-26 22:38:00
10074,16000000.0,5,5,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ngong,2022-09-26 22:41:00
10075,13500000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-09-26 22:44:00
10079,6200000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-09-26 22:54:00
10080,60000000.0,4,5,5.0,0,0,0,5,For Sale,House,Missing,Nairobi,Karen,2022-09-26 22:57:00
10081,95000000.0,5,6,6.0,0,0,0,5,For Sale,House,Missing,Nairobi,Karen,2022-09-26 23:00:00
10082,65000000.0,4,5,5.0,0,0,0,5,For Sale,House,Missing,Nairobi,Karen,2022-09-26 23:02:00
10084,65000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Lavington,2022-09-26 23:07:00
10085,65000000.0,5,6,6.0,0,0,0,5,For Sale,House,Missing,Nairobi,Westlands,2022-09-26 23:10:00
10086,95000000.0,5,6,6.0,0,0,0,5,For Sale,House,Missing,Nairobi,Westlands,2022-09-26 23:12:00
10087,15000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Kitisuru,2022-09-26 23:15:00
10088,37000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-09-26 23:18:00
10089,45000000.0,6,7,7.0,0,0,0,4,For Sale,House,Missing,Nairobi,Kitisuru,2022-09-26 23:20:00
10093,75000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-09-26 23:31:00
10095,85000000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Nairobi,Nairobi Central,2022-09-26 23:38:00
10096,60000000.0,4,5,5.0,0,0,0,5,For Sale,House,Missing,Nairobi,Westlands,2022-09-26 23:43:00
10098,21000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-09-26 23:51:00
10099,27000000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-09-26 23:58:00
10100,37000000.0,3,4,4.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-09-27 00:00:00
10101,48000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-09-27 00:01:00
10102,68000000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-09-27 00:03:00
10108,18500000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Westlands,2022-09-27 00:16:00
10109,46000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-09-27 00:18:00
10110,35000000.0,4,3,3.0,0,0,0,3,For Sale,House,Missing,Nairobi,Kilimani,2022-09-27 00:21:00
10111,23000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Nairobi Central,2022-09-27 00:25:00
10112,25000000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Nairobi,Nairobi Central,2022-09-27 00:35:00
10113,23000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Nairobi Central,2022-09-27 00:37:00
10114,75000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Nairobi Central,2022-09-27 00:40:00
10117,15800000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Kajiado,Kitengela,2022-09-27 00:47:00
10124,12500000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Kiambu,Ruiru,2022-09-27 01:14:00
10125,32000000.0,5,6,6.0,0,0,0,5,For Sale,House,Missing,Kiambu,Ruiru,2022-09-27 01:19:00
10126,18000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:21:00
10127,20000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:23:00
10128,23500000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:26:00
10129,32000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:30:00
10130,7700000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:32:00
10131,6700000.0,3,3,3.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:34:00
10132,5900000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:36:00
10133,5800000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:40:00
10134,7000000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:42:00
10135,7500000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:44:00
10136,25000000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:45:00
10137,9500000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:48:00
10138,15000000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:50:00
10139,7500000.0,3,4,4.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:52:00
10140,20000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:54:00
10141,21000000.0,3,4,4.0,0,0,0,5,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-09-27 01:59:00
10142,36000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Mugumo-Ini (Langata),2022-09-27 02:02:00
10158,12400000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2022-09-27 14:13:00
10159,3500000.0,0,1,1.0,0,0,0,1,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Kilimani,2022-09-27 14:18:00
10168,6800000.0,3,3,3.0,0,1,0,3,For Sale,House,Missing,Kiambu,Ruiru,2022-09-27 16:47:00
10171,37300000.0,4,6,6.0,0,0,0,4,For Sale,House,Detached Duplex,Nairobi,Westlands,2022-09-27 21:06:00
10173,90000000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Nairobi,Nairobi Central,2022-09-27 21:08:00
10186,9800000.0,4,5,5.0,0,0,0,2,For Sale,House,Townhouse,Kajiado,Kitengela,2022-09-29 00:30:00
10187,9000000.0,4,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Kitengela,2022-09-29 00:35:00
10189,8000000.0,3,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Kitengela,2022-09-29 00:44:00
10190,9600000.0,3,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Kitengela,2022-09-29 00:48:00
10191,7000000.0,4,4,4.0,0,0,0,4,For Sale,House,Missing,Kiambu,Kabete,2022-09-29 01:11:00
10192,32000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Nairobi,Mugumo-Ini (Langata),2022-09-29 04:57:00
10195,10500000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kajiado,Kitengela,2022-09-29 13:24:00
10201,13500000.0,5,5,5.0,0,0,0,3,For Sale,House,Semi-detached Duplex,Mombasa,Bamburi,2022-09-29 22:48:00
10203,17000999.0,4,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-09-30 09:20:00
10216,12000000.0,3,2,2.0,0,0,0,1,For Sale,Apartment,Missing,Mombasa,Nyali,2022-09-30 18:00:00
10217,9500000.0,3,2,2.0,0,0,0,1,For Sale,Apartment,Missing,Mombasa,Nyali,2022-09-30 18:47:00
10218,5000000.0,2,2,2.0,0,0,0,1,For Sale,Apartment,Missing,Mombasa,Bamburi,2022-09-30 19:03:00
10219,9500000.0,3,2,2.0,0,0,0,0,For Sale,Apartment,Missing,Mombasa,Nyali,2022-09-30 20:54:00
10223,25000000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Westlands,2022-01-10 08:16:00
10227,76000000.0,4,4,1.0,0,0,0,0,For Sale,House,Missing,Nairobi,Karen,2022-01-10 09:41:00
10228,16500000.0,3,0,4.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi West,2022-01-10 10:56:00
10231,65000000.0,4,5,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Lavington,2022-01-10 21:27:00
10232,75000000.0,5,6,6.0,0,0,0,4,For Sale,House,Missing,Nairobi,Lavington,2022-01-10 21:30:00
10235,7500000.0,3,3,3.0,0,1,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2022-02-10 10:57:00
10237,18500000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2022-02-10 17:47:00
10244,39000000.0,4,5,5.0,0,0,0,2,For Sale,House,Townhouse,Kiambu,Thika,2022-04-10 14:10:00
10245,21900000.0,4,2,2.0,0,0,0,2,For Sale,House,Townhouse,Kiambu,Thika,2022-04-10 14:35:00
10255,3400000.0,2,1,1.0,0,0,0,1,For Sale,Apartment,Missing,Kajiado,Ongata Rongai,2022-05-10 10:42:00
10257,14000000.0,3,4,4.0,0,1,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2022-05-10 11:18:00
10259,25000000.0,3,4,4.0,0,1,0,3,For Sale,Apartment,Missing,Mombasa,Nyali,2022-05-10 13:20:00
10271,22000000.0,4,3,3.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Westlands,2022-06-10 09:55:00
10278,6000000.0,0,1,1.0,0,1,0,0,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Kilimani,2022-07-10 13:10:00
10283,5800000.0,3,3,3.0,0,0,0,4,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2022-07-10 17:18:00
10285,17000000.0,2,3,3.0,0,1,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2022-07-10 17:32:00
10286,23000000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-07-10 21:26:00
10288,15500000.0,2,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-07-10 21:32:00
10293,72000000.0,5,4,4.0,0,0,0,4,For Sale,House,Detached Duplex,Nairobi,Karen,2022-08-10 11:34:00
10294,11000000.0,2,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Lavington,2022-08-10 12:23:00
10300,8500000.0,4,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Kitengela,2022-08-10 22:31:00
10301,6000000.0,3,0,3.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-08-10 22:33:00
10302,7800000.0,3,0,3.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2022-08-10 22:35:00
10303,8500000.0,4,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Kitengela,2022-08-10 22:35:00
10304,14000000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ngong,2022-08-10 22:38:00
10305,15000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-08-10 22:42:00
10306,21000000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Mugumo-Ini (Langata),2022-08-10 22:50:00
10307,14700000.0,3,0,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-08-10 22:53:00
10308,22000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Thika,2022-08-10 23:01:00
10309,18000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-08-10 23:12:00
10310,32000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Nairobi,Mugumo-Ini (Langata),2022-08-10 23:25:00
10311,10000000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-08-10 23:39:00
10312,12000000.0,4,3,3.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kikuyu,2022-09-10 06:08:00
10315,20000000.0,4,4,3.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Ruiru,2022-09-10 10:55:00
10318,13000000.0,2,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-09-10 11:20:00
10328,95000000.0,5,5,5.0,0,0,0,0,For Sale,House,Missing,Nairobi,Karen,2022-09-10 21:58:00
10332,64000000.0,4,4,4.0,0,0,0,0,For Sale,House,Missing,Nairobi,Karen,2022-09-10 22:44:00
10336,27500000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kiambu,Thika,2022-11-10 05:34:00
10338,13500000.0,3,4,4.0,0,0,0,2,For Sale,House,Missing,Kajiado,Ngong,2022-11-10 05:59:00
10340,13500000.0,4,5,5.0,0,0,0,2,For Sale,House,Missing,Kajiado,Ngong,2022-11-10 06:24:00
10348,21600000.0,3,0,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Mugumo-Ini (Langata),2022-11-10 21:49:00
10349,14700000.0,3,0,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-11-10 22:39:00
10350,60000000.0,4,0,5.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-11-10 22:41:00
10351,16500000.0,3,0,3.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Lavington,2022-11-10 22:44:00
10353,50000000.0,3,0,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Westlands,2022-11-10 22:48:00
10358,7000000.0,3,0,3.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kabete,2022-11-10 23:11:00
10359,10000000.0,5,0,4.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-11-10 23:14:00
10360,7000000.0,3,0,2.0,0,0,0,2,For Sale,House,Missing,Kiambu,Kabete,2022-11-10 23:16:00
10361,11400000.0,4,0,5.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-11-10 23:18:00
10362,15000000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Kiambu,Kikuyu,2022-11-10 23:21:00
10363,5750000.0,3,0,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-11-10 23:23:00
10364,12500000.0,4,0,4.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-11-10 23:27:00
10365,6500000.0,3,0,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-11-10 23:31:00
10366,12500000.0,4,0,3.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-11-10 23:34:00
10367,12000000.0,3,0,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kabete,2022-11-10 23:37:00
10369,7600000.0,3,0,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-12-10 00:07:00
10370,11000000.0,4,0,3.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-12-10 00:10:00
10372,10500000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Kiambu,Kikuyu,2022-12-10 00:17:00
10373,14000000.0,4,0,5.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-12-10 00:21:00
10374,8500000.0,3,0,2.0,0,0,0,3,For Sale,House,Missing,Kiambu,Kikuyu,2022-12-10 00:24:00
10375,40000000.0,3,0,4.0,0,0,0,4,For Sale,House,Missing,Nairobi,Karen,2022-12-10 00:29:00
10376,58000000.0,5,0,6.0,0,0,0,5,For Sale,House,Missing,Nairobi,Karen,2022-12-10 00:32:00
10378,7000000.0,3,0,3.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-12-10 00:36:00
10380,14000000.0,4,0,5.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-12-10 00:52:00
10381,90000000.0,4,0,5.0,0,0,0,5,For Sale,House,Missing,Nairobi,Karen,2022-12-10 00:54:00
10382,88000000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Karen,2022-12-10 00:58:00
10383,17000000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ngong,2022-12-10 01:00:00
10384,16000000.0,5,0,6.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-12-10 01:03:00
10385,13500000.0,4,0,5.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-12-10 01:05:00
10389,6200000.0,3,0,3.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ngong,2022-12-10 01:13:00
10390,60000000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Karen,2022-12-10 01:16:00
10391,95000000.0,5,0,6.0,0,0,0,5,For Sale,House,Missing,Nairobi,Karen,2022-12-10 01:18:00
10392,65000000.0,4,0,5.0,0,0,0,5,For Sale,House,Missing,Nairobi,Karen,2022-12-10 01:20:00
10394,65000000.0,4,0,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Lavington,2022-12-10 01:25:00
10395,65000000.0,5,0,6.0,0,0,0,5,For Sale,House,Missing,Nairobi,Westlands,2022-12-10 01:27:00
10396,95000000.0,5,0,6.0,0,0,0,6,For Sale,House,Missing,Nairobi,Westlands,2022-12-10 01:30:00
10397,15000000.0,4,0,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Kitisuru,2022-12-10 01:32:00
10398,37000000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-12-10 01:34:00
10399,55000000.0,6,0,7.0,0,0,0,5,For Sale,House,Missing,Nairobi,Kitisuru,2022-12-10 01:35:00
10401,37300000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Nairobi Central,2022-12-10 01:50:00
10402,90000000.0,5,0,6.0,0,0,0,5,For Sale,House,Missing,Nairobi,Nairobi Central,2022-12-10 01:52:00
10403,75000000.0,4,0,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2022-12-10 01:56:00
10405,85000000.0,5,0,6.0,0,0,0,5,For Sale,House,Missing,Nairobi,Nairobi Central,2022-12-10 02:01:00
10406,60000000.0,4,0,5.0,0,0,0,5,For Sale,House,Missing,Nairobi,Nairobi Central,2022-12-10 02:05:00
10408,20000000.0,4,0,5.0,0,0,0,3,For Sale,House,Missing,Nairobi,Nairobi Central,2022-12-10 02:14:00
10409,27000000.0,5,0,6.0,0,0,0,4,For Sale,House,Missing,Nairobi,Nairobi Central,2022-12-10 02:29:00
10410,37000000.0,3,0,4.0,0,0,0,3,For Sale,House,Missing,Nairobi,Westlands,2022-12-10 02:37:00
10413,8500000.0,4,5,5.0,0,0,0,2,For Sale,House,Townhouse,Kajiado,Kitengela,2022-12-10 11:13:00
10418,35000000.0,4,4,5.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Mugumo-Ini (Langata),2022-12-10 15:03:00
10425,5500000.0,1,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2022-10-13 04:36:00
