price,bedrooms,bathrooms,toilets,furnished,serviced,shared,parking,category,type,sub_type,state,locality,list_year,list_month
10500000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,1
26500000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Westlands,2023,1
20000000.0,2,2,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Westlands,2023,1
35000000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Westlands,2023,1
90000000.0,4,6,6.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Lavington,2023,1
8500000.0,3,3,3.0,0,1,0,2,For Sale,House,Detached Duplex,Kiambu,Ruiru,2023,1
7500000.0,3,2,2.0,0,1,0,1,For Sale,Apartment,Missing,Kajiado,Ongata Rongai,2023,1
55000000.0,4,3,4.0,0,0,0,3,For Sale,House,Missing,Nairobi,Karen,2023,1
50000000.0,4,3,3.0,0,0,0,3,For Sale,House,Missing,Nairobi,Karen,2023,1
32000000.0,4,3,3.0,0,0,0,0,For Sale,House,Townhouse,Kajiado,Ngong,2023,1
35000000.0,4,3,3.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Karen,2023,1
7800000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Ngong,2023,1
7800000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ongata Rongai,2023,1
6000000.0,3,3,3.0,0,0,0,3,For Sale,House,Missing,Kajiado,Ongata Rongai,2023,1
7000000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ongata Rongai,2023,1
4950000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Ongata Rongai,2023,1
80000000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Kitisuru,2023,1
3400000.0,2,2,2.0,0,1,0,1,For Sale,Apartment,Missing,Kajiado,Ongata Rongai,2023,1
4000000.0,1,1,1.0,0,0,0,1,For Sale,Apartment,Missing,Nairobi,Lavington,2023,1
8000000.0,2,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Lavington,2023,1
9900000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Lavington,2023,1
4000000.0,1,1,1.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,1
7000000.0,2,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,1
9900000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,1
11000000.0,3,2,2.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi Central,2023,1
16000000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Thika,2023,1
9500000.0,2,2,2.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,1
85000000.0,5,5,6.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Karen,2023,1
4250000.0,3,2,2.0,0,1,0,0,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,1
31500000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Mugumo-Ini (Langata),2023,1
21000000.0,3,2,0.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Mugumo-Ini (Langata),2023,1
9400000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Ngong,2023,1
88000000.0,5,6,6.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Karen,2023,1
12000000.0,3,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Ngong,2023,1
30000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Kiambu,Ruiru,2023,1
17000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Kiambu,Ruiru,2023,1
8400000.0,1,1,1.0,0,0,0,0,For Sale,Apartment,Mini Flat,Mombasa,Nyali,2023,1
14500000.0,3,3,0.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,1
16000000.0,4,3,3.0,0,1,0,2,For Sale,House,Missing,Kajiado,Kitengela,2023,1
34000000.0,4,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Lavington,2023,1
4950000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Ongata Rongai,2023,1
19000000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Ruiru,2023,1
28000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
55000000.0,5,6,6.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Lavington,2023,2
21900000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
35000000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
85000000.0,6,7,7.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
16000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Ongata Rongai,2023,2
16500000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Ngong,2023,2
9800000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Kitengela,2023,2
13500000.0,3,4,4.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
7500000.0,2,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
22500000.0,4,0,4.0,1,0,0,0,For Sale,Apartment,Missing,Nairobi,Lavington,2023,3
69000000.0,5,5,6.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Karen,2023,3
40000000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Westlands,2023,3
60000000.0,5,6,6.0,0,0,0,5,For Sale,House,Terraced Duplex,Nairobi,Westlands,2023,5
26500000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,5
9500000.0,2,2,2.0,0,0,0,1,For Sale,Apartment,Missing,Mombasa,Nyali,2023,5
45000000.0,6,7,7.0,0,0,0,5,For Sale,House,Terraced Duplex,Kajiado,Ongata Rongai,2023,6
7800000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ngong,2023,6
24000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Westlands,2023,6
12000000.0,3,2,2.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Embakasi,2023,6
8500000.0,3,2,0.0,0,0,0,1,For Sale,Apartment,Missing,Mombasa,Nyali,2023,7
6800000.0,2,2,2.0,0,0,0,1,For Sale,Apartment,Missing,Nairobi,Embakasi,2023,7
9500000.0,3,0,2.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,7
8950000.0,4,4,4.0,0,0,0,2,For Sale,House,Detached Bungalow,Kiambu,Ruiru,2023,8
13500000.0,4,4,4.0,0,0,0,2,For Sale,House,Townhouse,Kiambu,Ruiru,2023,9
18500000.0,4,4,4.0,0,0,0,1,For Sale,Apartment,Missing,Nairobi,Westlands,2023,9
8000000.0,3,2,2.0,0,0,0,4,For Sale,House,Detached Bungalow,Kajiado,Ngong,2023,9
4900000.0,1,1,1.0,0,0,0,1,For Sale,Apartment,Mini Flat,Mombasa,Nyali,2023,9
55000000.0,4,6,6.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Nairobi Central,2023,9
34000000.0,4,4,4.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Karen,2023,10
7500000.0,3,3,3.0,0,0,0,0,For Sale,Apartment,Block of Flats,Mombasa,Nyali,2023,10
6500000.0,2,2,2.0,0,1,0,2,For Sale,Apartment,Missing,Kiambu,Ruiru,2023,10
8500000.0,3,3,3.0,0,1,0,2,For Sale,House,Detached Duplex,Kiambu,Ruiru,2023,10
7200000.0,3,2,0.0,0,0,0,1,For Sale,Apartment,Missing,Mombasa,Nyali,2023,10
6500000.0,2,2,0.0,0,0,0,1,For Sale,Apartment,Missing,Mombasa,Nyali,2023,10
13500000.0,4,3,3.0,0,0,0,2,For Sale,House,Townhouse,Kiambu,Ruiru,2023,10
4500000.0,0,1,1.0,0,0,0,1,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Kileleshwa,2023,11
10500000.0,1,2,2.0,1,0,0,1,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,11
19000000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,11
85000000.0,5,6,6.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Westlands,2023,11
29500000.0,4,5,5.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,11
37000000.0,4,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Lavington,2023,11
18500000.0,2,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,11
58000000.0,4,4,4.0,0,0,0,2,For Sale,House,Townhouse,Nairobi,Lavington,2023,11
50000000.0,4,4,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,11
23000000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,12
4800000.0,0,1,1.0,0,0,0,1,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Kileleshwa,2023,12
9900000.0,3,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,12
65000000.0,4,5,5.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Lavington,2023,12
23000000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,12
17000000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Westlands,2023,2
24000000.0,4,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
29500000.0,5,5,5.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
24000000.0,2,2,2.0,1,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
15000000.0,1,1,1.0,1,0,0,1,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
16680000.0,2,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
36000000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
53000000.0,5,5,5.0,0,0,0,2,For Sale,House,Townhouse,Nairobi,Lavington,2023,2
12500000.0,2,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Lavington,2023,2
18500000.0,3,2,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
14000000.0,3,2,2.0,0,0,0,0,For Sale,House,Townhouse,Mombasa,Bamburi,2023,2
6500000.0,1,2,2.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi Central,2023,2
14500000.0,4,5,5.0,0,0,0,0,For Sale,House,Detached Bungalow,Kajiado,Ngong,2023,2
21000000.0,1,1,1.0,0,0,0,1,For Sale,Apartment,Missing,Nairobi,Westlands,2023,2
4750000.0,3,2,2.0,0,0,0,2,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,2
5800000.0,0,1,1.0,0,0,0,1,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Kilimani,2023,2
5000000.0,0,1,1.0,0,0,0,0,For Sale,Apartment,Bedsitter (Single Room),Nairobi,Westlands,2023,2
8500000.0,3,2,2.0,0,0,0,1,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
83000000.0,1,1,1.0,0,1,0,5,For Sale,Apartment,Block of Flats,Nairobi,Embakasi,2023,2
6500000.0,1,1,2.0,0,0,0,1,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
8500000.0,4,4,4.0,0,0,0,0,For Sale,House,Missing,Kiambu,Kikuyu,2023,2
7650000.0,3,3,3.0,0,1,0,2,For Sale,Apartment,Missing,Kiambu,Thika,2023,2
97000000.0,7,8,8.0,0,0,0,0,For Sale,House,Missing,Nairobi,Karen,2023,2
16500000.0,3,4,4.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2023,2
30000000.0,4,4,5.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,2
10000000.0,4,4,4.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Ruiru,2023,2
7500000.0,2,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
22000000.0,4,3,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Lavington,2023,2
15000000.0,1,2,2.0,1,0,0,2,For Sale,Apartment,Missing,Nairobi,Westlands,2023,2
29000000.0,4,4,4.0,1,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
11500000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
62500000.0,4,4,4.0,0,0,0,4,For Sale,House,Missing,Nairobi,Kitisuru,2023,2
15000000.0,3,2,2.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi Central,2023,2
7200000.0,3,0,2.0,0,0,0,0,For Sale,House,Detached Bungalow,Kajiado,Ngong,2023,2
70000000.0,4,4,4.0,0,0,0,5,For Sale,House,Missing,Mombasa,Nyali,2023,2
30000000.0,4,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
55000000.0,4,4,4.0,0,0,0,4,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
25000000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
3400000.0,2,2,2.0,0,0,0,1,For Sale,Apartment,Missing,Kajiado,Ongata Rongai,2023,2
12000000.0,3,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
88000000.0,5,6,6.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Karen,2023,2
88000000.0,5,6,6.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Karen,2023,2
21000000.0,4,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2023,2
59000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
28000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
65000000.0,5,5,6.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Karen,2023,2
39000000.0,4,5,0.0,0,0,0,4,For Sale,House,Townhouse,Mombasa,Nyali,2023,2
13500000.0,4,4,0.0,0,0,0,3,For Sale,House,Townhouse,Mombasa,Bamburi,2023,2
7000000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Kabete,2023,2
16000000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Thika,2023,2
9500000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Thika,2023,2
13000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Kabete,2023,2
7000000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kiambu,Kabete,2023,2
85000000.0,6,7,7.0,0,0,0,6,For Sale,House,Terraced Duplex,Nairobi,Westlands,2023,2
6000000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ongata Rongai,2023,2
7800000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ongata Rongai,2023,2
12000000.0,4,4,4.0,0,0,0,4,For Sale,House,Missing,Kajiado,Ongata Rongai,2023,2
8500000.0,4,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ongata Rongai,2023,2
10000000.0,1,1,1.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Westlands,2023,2
13500000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Ngong,2023,2
7800000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ngong,2023,2
9400000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Ngong,2023,2
9000000.0,3,3,3.0,0,0,0,0,For Sale,House,Detached Bungalow,Kiambu,Kikuyu,2023,2
10900000.0,4,4,4.0,0,1,0,2,For Sale,House,Townhouse,Kiambu,Ruiru,2023,2
8500000.0,3,3,3.0,0,1,0,2,For Sale,House,Townhouse,Kiambu,Ruiru,2023,2
19900000.0,3,4,4.0,0,0,0,3,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
88000000.0,5,0,8.0,0,0,0,0,For Sale,House,Missing,Nairobi,Kitisuru,2023,2
40000000.0,5,4,4.0,0,0,0,0,For Sale,House,Townhouse,Nairobi,Kileleshwa,2023,2
50000000.0,4,4,4.0,0,0,0,3,For Sale,House,Missing,Kiambu,Ruiru,2023,2
4500000.0,3,3,3.0,0,0,0,2,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,2
15000000.0,2,1,1.0,0,0,0,2,For Sale,Apartment,Block of Flats,Nairobi,Embakasi,2023,2
17000000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
6500000.0,2,2,2.0,0,1,0,2,For Sale,Apartment,Missing,Kiambu,Ruiru,2023,2
15000000.0,2,2,2.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
13500000.0,4,4,0.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Ruiru,2023,2
55000000.0,5,5,5.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Lavington,2023,2
80000000.0,5,5,5.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Kitisuru,2023,2
9600000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Kitengela,2023,2
7400000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,2
7200000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,2
6200000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,2
18600000.0,3,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Westlands,2023,2
7000000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Ruiru,2023,2
7500000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,2
4950000.0,3,3,3.0,0,0,0,0,For Sale,House,Townhouse,Kajiado,Ongata Rongai,2023,2
45000000.0,5,5,6.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Ruiru,2023,2
7000000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kiambu,Ruiru,2023,2
10750000.0,4,3,3.0,0,0,0,2,For Sale,House,Missing,Kajiado,Kitengela,2023,2
13600000.0,2,2,2.0,1,1,0,2,For Sale,Apartment,Missing,Nairobi,Nairobi Central,2023,2
15000000.0,3,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
10500000.0,3,2,2.0,0,0,0,3,For Sale,House,Missing,Kajiado,Kitengela,2023,2
6500000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kiambu,Ruiru,2023,2
10000000.0,4,4,4.0,0,0,0,4,For Sale,House,Detached Bungalow,Kiambu,Ruiru,2023,2
14500000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Ngong,2023,2
65000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Karen,2023,2
28000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
18500000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
95000000.0,6,6,6.0,0,0,0,6,For Sale,House,Townhouse,Nairobi,Karen,2023,2
15000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Thika,2023,2
8000000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,2
6950000.0,2,2,2.0,1,0,0,2,For Sale,Apartment,Missing,Nairobi,Karen,2023,2
26000000.0,4,3,3.0,0,0,0,2,For Sale,House,Missing,Nairobi,Kilimani,2023,2
14500000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Ngong,2023,2
4500000.0,3,3,3.0,0,1,0,2,For Sale,House,Townhouse,Mombasa,Bamburi,2023,2
11500000.0,3,3,3.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,2
22000000.0,3,4,4.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Parklands,2023,2
15000000.0,3,2,2.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Nairobi Central,2023,2
13000000.0,4,5,5.0,0,1,0,3,For Sale,House,Townhouse,Kiambu,Thika,2023,2
8750000.0,2,2,0.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
15000000.0,3,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
22500000.0,4,5,0.0,0,0,0,2,For Sale,Apartment,Missing,Mombasa,Nyali,2023,2
34000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Mugumo-Ini (Langata),2023,2
36000000.0,4,5,5.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Ruiru,2023,2
7500000.0,2,2,2.0,0,0,0,1,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,2
15000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Thika,2023,2
13000000.0,4,4,5.0,0,0,0,1,For Sale,House,Missing,Kiambu,Kikuyu,2023,2
16000000.0,4,3,3.0,0,1,0,2,For Sale,House,Townhouse,Kajiado,Kitengela,2023,2
95000000.0,5,5,5.0,0,0,0,4,For Sale,House,Missing,Nairobi,Karen,2023,2
72000000.0,4,4,4.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
27000000.0,4,4,4.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Lavington,2023,2
4500000.0,3,3,3.0,0,0,0,2,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,1
4500000.0,3,3,3.0,0,0,0,2,For Sale,House,Terraced Bungalow,Kajiado,Kitengela,2023,1
34000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kajiado,Ngong,2023,1
16500000.0,3,3,3.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Kilimani,2023,1
17000000.0,4,4,5.0,0,0,0,3,For Sale,House,Missing,Kiambu,Ruiru,2023,1
30000000.0,5,4,5.0,0,0,0,2,For Sale,Apartment,Missing,Nairobi,Westlands,2023,1
18500000.0,3,4,4.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
40000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,2
21000000.0,4,4,4.0,0,0,0,0,For Sale,House,Missing,Nairobi,Westlands,2023,2
8000000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,2
6000000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Ongata Rongai,2023,2
7800000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ongata Rongai,2023,2
8500000.0,4,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Ongata Rongai,2023,2
45000000.0,6,5,5.0,0,0,0,5,For Sale,House,Townhouse,Kajiado,Ongata Rongai,2023,2
14500000.0,4,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Ngong,2023,2
45000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Westlands,2023,2
8550000.0,3,3,3.0,0,1,0,3,For Sale,House,Detached Bungalow,Kiambu,Ruiru,2023,2
12550000.0,4,4,4.0,0,1,0,3,For Sale,House,Terraced Duplex,Kiambu,Ruiru,2023,2
95000000.0,5,5,0.0,0,0,0,2,For Sale,House,Missing,Nairobi,Lavington,2023,2
4500000.0,3,3,3.0,0,0,0,2,For Sale,House,Terraced Bungalow,Kajiado,Kitengela,2023,3
40000000.0,5,5,5.0,0,0,0,3,For Sale,House,Townhouse,Nairobi,Kileleshwa,2023,3
10000000.0,4,4,4.0,0,0,0,2,For Sale,House,Townhouse,Kiambu,Ruiru,2023,3
21950000.0,4,3,3.0,0,0,0,3,For Sale,House,Missing,Kiambu,Ruiru,2023,3
22000000.0,3,3,1.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,4
27000000.0,4,5,1.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,4
29000000.0,5,5,1.0,0,0,0,0,For Sale,Apartment,Missing,Nairobi,Kileleshwa,2023,4
4500000.0,3,3,3.0,0,0,0,3,For Sale,House,Terraced Bungalow,Kajiado,Kitengela,2023,4
65000000.0,4,5,5.0,0,0,0,5,For Sale,House,Townhouse,Nairobi,Karen,2023,7
88000000.0,5,6,6.0,0,0,0,6,For Sale,House,Terraced Duplex,Nairobi,Karen,2023,7
95000000.0,6,6,6.0,0,0,0,6,For Sale,House,Townhouse,Nairobi,Karen,2023,7
30000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Ruiru,2023,7
36000000.0,5,5,5.0,0,0,0,5,For Sale,House,Townhouse,Kiambu,Ruiru,2023,7
40000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Westlands,2023,7
28000000.0,4,4,4.0,0,0,0,4,For Sale,House,Townhouse,Nairobi,Westlands,2023,7
21000000.0,4,4,4.0,0,0,0,4,For Sale,House,Missing,Nairobi,Westlands,2023,7
9000000.0,3,2,2.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,7
8000000.0,3,3,3.0,0,0,0,2,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,7
11300000.0,4,4,4.0,0,0,0,4,For Sale,House,Missing,Kiambu,Kikuyu,2023,7
18000000.0,4,5,5.0,0,0,0,4,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,7
5500000.0,1,2,2.0,0,0,0,2,For Sale,Apartment,Block of Flats,Nairobi,Kilimani,2023,7
9600000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Kitengela,2023,7
5000000.0,2,2,2.0,0,0,0,2,For Sale,Apartment,Missing,Kiambu,Kikuyu,2023,7
7000000.0,3,2,2.0,0,0,0,2,For Sale,House,Terraced Bungalow,Kiambu,Kikuyu,2023,7
24500000.0,4,3,4.0,0,0,0,0,For Sale,House,Townhouse,Kajiado,Ngong,2023,7
4500000.0,3,3,3.0,0,0,0,2,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,7
68500000.0,5,5,5.0,0,0,0,2,For Sale,House,Townhouse,Nairobi,Lavington,2023,7
15500000.0,4,5,5.0,0,0,0,3,For Sale,House,Townhouse,Kiambu,Kikuyu,2023,7
7400000.0,3,3,3.0,0,0,0,3,For Sale,House,Missing,Kajiado,Kitengela,2023,8
7200000.0,3,3,3.0,0,0,0,3,For Sale,House,Detached Bungalow,Kajiado,Kitengela,2023,8
6200000.0,3,3,3.0,0,0,0,3,For Sale,House,Townhouse,Kajiado,Kitengela,2023,8
14000000.0,4,4,4.0,0,0,0,4,For Sale,House,Missing,Kajiado,Kitengela,2023,8
